pincode,state_code,state,district,city,locality,office_name,is_remote,confidence,source_url
412113,EN,Enugu,Udenu,Obollo Afor,Obollo Afor,Obollo Afor,true,HIGH,https://zipcodes.ng/udenu/
412114,EN,Enugu,Udenu,Obollo Afor,Obollo Afor,Obollo Afor,true,HIGH,https://zipcodes.ng/udenu/
420102,AN,Anambra,Awka South,Awka,Awka,Awka,false,HIGH,https://zipcodes.ng/awka-south/
420103,AN,Anambra,Awka South,Awka,Awka,Awka,false,HIGH,https://zipcodes.ng/awka-south/
420104,AN,Anambra,Awka South,Awka,Awka,Awka,false,HIGH,https://zipcodes.ng/awka-south/
420105,AN,Anambra,Awka South,Awka,Awka,Awka,false,HIGH,https://zipcodes.ng/awka-south/
420106,AN,Anambra,Awka South,Awka,Awka,Awka,false,HIGH,https://zipcodes.ng/awka-south/
420107,AN,Anambra,Awka South,Awka,Awka,Awka,false,HIGH,https://zipcodes.ng/awka-south/
420108,AN,Anambra,Awka South,Awka,Awka,Awka,false,HIGH,https://zipcodes.ng/awka-south/
420109,AN,Anambra,Awka South,Awka,Awka,Awka,false,HIGH,https://zipcodes.ng/awka-south/
420110,AN,Anambra,Awka South,Awka,Awka,Awka,false,HIGH,https://zipcodes.ng/awka-south/
420111,AN,Anambra,Awka North,Achalla,Achalla,Achalla,false,HIGH,https://zipcodes.ng/akwa-north/
420112,AN,Anambra,Awka North,Achalla,Achalla,Achalla,false,HIGH,https://zipcodes.ng/akwa-north/
420113,AN,Anambra,Awka North,Achalla,Achalla,Achalla,false,HIGH,https://zipcodes.ng/akwa-north/
420114,AN,Anambra,Awka North,Achalla,Achalla,Achalla,false,HIGH,https://zipcodes.ng/akwa-north/
420115,AN,Anambra,Awka North,Achalla,Achalla,Achalla,false,HIGH,https://zipcodes.ng/akwa-north/
420116,AN,Anambra,Awka North,Achalla,Achalla,Achalla,false,HIGH,https://zipcodes.ng/akwa-north/
420117,AN,Anambra,Awka North,Achalla,Achalla,Achalla,false,HIGH,https://zipcodes.ng/akwa-north/
420118,AN,Anambra,Awka North,Achalla,Achalla,Achalla,false,HIGH,https://zipcodes.ng/akwa-north/
420119,AN,Anambra,Awka North,Achalla,Achalla,Achalla,false,HIGH,https://zipcodes.ng/akwa-north/
421009,AN,Anambra,Dunukofia,Ukpo,Ukpo,Ukpo,true,MEDIUM,https://nigeriapostal.com/location/NG-Anambra/Dunukofia
421101,AN,Anambra,Njikoka,Abagana,Abagana,Abagana,true,HIGH,https://zipcodes.ng/njikoka/
421102,AN,Anambra,Njikoka,Abagana,Abagana,Abagana,true,HIGH,https://zipcodes.ng/njikoka/
421103,AN,Anambra,Njikoka,Abagana,Abagana,Abagana,true,HIGH,https://zipcodes.ng/njikoka/
421104,AN,Anambra,Njikoka,Abagana,Abagana,Abagana,true,HIGH,https://zipcodes.ng/njikoka/
421105,AN,Anambra,Njikoka,Abagana,Abagana,Abagana,true,HIGH,https://zipcodes.ng/njikoka/
421106,AN,Anambra,Njikoka,Abagana,Abagana,Abagana,true,HIGH,https://zipcodes.ng/njikoka/
421107,AN,Anambra,Dunukofia,Ukpo,Ukpo,Ukpo,true,MEDIUM,https://nigeriapostal.com/location/NG-Anambra/Dunukofia
421108,AN,Anambra,Dunukofia,Ukpo,Ukpo,Ukpo,true,MEDIUM,https://nigeriapostal.com/location/NG-Anambra/Dunukofia
421109,AN,Anambra,Dunukofia,Ukpo,Ukpo,Ukpo,true,MEDIUM,https://nigeriapostal.com/location/NG-Anambra/Dunukofia
421110,AN,Anambra,Dunukofia,Ukpo,Ukpo,Ukpo,true,MEDIUM,https://nigeriapostal.com/location/NG-Anambra/Dunukofia
421111,AN,Anambra,Dunukofia,Ukpo,Ukpo,Ukpo,true,MEDIUM,https://nigeriapostal.com/location/NG-Anambra/Dunukofia
422101,AN,Anambra,Anaocha,Neni,Neni,Neni,true,HIGH,https://zipcodes.ng/anaocha/
422102,AN,Anambra,Anaocha,Neni,Neni,Neni,true,HIGH,https://zipcodes.ng/anaocha/
422103,AN,Anambra,Anaocha,Neni,Neni,Neni,true,HIGH,https://zipcodes.ng/anaocha/
422104,AN,Anambra,Anaocha,Neni,Neni,Neni,true,HIGH,https://zipcodes.ng/anaocha/
422105,AN,Anambra,Anaocha,Neni,Neni,Neni,true,HIGH,https://zipcodes.ng/anaocha/
422106,AN,Anambra,Anaocha,Neni,Neni,Neni,true,HIGH,https://zipcodes.ng/anaocha/
422108,AN,Anambra,Anaocha,Neni,Neni,Neni,true,HIGH,https://zipcodes.ng/anaocha/
422109,AN,Anambra,Anaocha,Neni,Neni,Neni,true,HIGH,https://zipcodes.ng/anaocha/
422110,AN,Anambra,Anaocha,Neni,Neni,Neni,true,HIGH,https://zipcodes.ng/anaocha/
422111,AN,Anambra,Aguata,Aguata,Aguata,Aguata,true,HIGH,https://zipcodes.ng/aguata/
422112,AN,Anambra,Aguata,Aguata,Aguata,Aguata,true,HIGH,https://zipcodes.ng/aguata/
422113,AN,Anambra,Aguata,Aguata,Aguata,Aguata,true,HIGH,https://zipcodes.ng/aguata/
422114,AN,Anambra,Aguata,Aguata,Aguata,Aguata,true,HIGH,https://zipcodes.ng/aguata/
422115,AN,Anambra,Aguata,Aguata,Aguata,Aguata,true,HIGH,https://zipcodes.ng/aguata/
422116,AN,Anambra,Aguata,Aguata,Aguata,Aguata,true,HIGH,https://zipcodes.ng/aguata/
422118,AN,Anambra,Aguata,Aguata,Aguata,Aguata,true,HIGH,https://zipcodes.ng/aguata/
422119,AN,Anambra,Aguata,Aguata,Aguata,Aguata,true,HIGH,https://zipcodes.ng/aguata/
422120,AN,Anambra,Aguata,Aguata,Aguata,Aguata,true,HIGH,https://zipcodes.ng/aguata/
422122,AN,Anambra,Aguata,Aguata,Aguata,Aguata,true,HIGH,https://zipcodes.ng/aguata/
422123,AN,Anambra,Aguata,Aguata,Aguata,Aguata,true,HIGH,https://zipcodes.ng/aguata/
422124,AN,Anambra,Aguata,Aguata,Aguata,Aguata,true,HIGH,https://zipcodes.ng/aguata/
423101,AN,Anambra,Orumba South,Umunze,Umunze,Umunze,true,HIGH,https://zipcodes.ng/orumba-south/
423102,AN,Anambra,Orumba South,Umunze,Umunze,Umunze,true,HIGH,https://zipcodes.ng/orumba-south/
423103,AN,Anambra,Orumba South,Umunze,Umunze,Umunze,true,HIGH,https://zipcodes.ng/orumba-south/
423104,AN,Anambra,Orumba South,Umunze,Umunze,Umunze,true,HIGH,https://zipcodes.ng/orumba-south/
423105,AN,Anambra,Orumba South,Umunze,Umunze,Umunze,true,HIGH,https://zipcodes.ng/orumba-south/
423106,AN,Anambra,Orumba South,Umunze,Umunze,Umunze,true,HIGH,https://zipcodes.ng/orumba-south/
423107,AN,Anambra,Orumba South,Umunze,Umunze,Umunze,true,HIGH,https://zipcodes.ng/orumba-south/
423108,AN,Anambra,Orumba South,Umunze,Umunze,Umunze,true,HIGH,https://zipcodes.ng/orumba-south/
423109,AN,Anambra,Orumba South,Umunze,Umunze,Umunze,true,HIGH,https://zipcodes.ng/orumba-south/
423110,AN,Anambra,Orumba South,Umunze,Umunze,Umunze,true,HIGH,https://zipcodes.ng/orumba-south/
423111,AN,Anambra,Orumba South,Umunze,Umunze,Umunze,true,HIGH,https://zipcodes.ng/orumba-south/
423112,AN,Anambra,Orumba South,Umunze,Umunze,Umunze,true,HIGH,https://zipcodes.ng/orumba-south/
423113,AN,Anambra,Orumba South,Umunze,Umunze,Umunze,true,HIGH,https://zipcodes.ng/orumba-south/
423114,AN,Anambra,Orumba South,Umunze,Umunze,Umunze,true,HIGH,https://zipcodes.ng/orumba-south/
423115,AN,Anambra,Orumba South,Umunze,Umunze,Umunze,true,HIGH,https://zipcodes.ng/orumba-south/
423116,AN,Anambra,Orumba North,Ajalli,Ajalli,Ajalli,true,HIGH,https://zipcodes.ng/orumba-north/
423117,AN,Anambra,Orumba North,Ajalli,Ajalli,Ajalli,true,HIGH,https://zipcodes.ng/orumba-north/
423118,AN,Anambra,Orumba North,Ajalli,Ajalli,Ajalli,true,HIGH,https://zipcodes.ng/orumba-north/
423120,AN,Anambra,Orumba North,Ajalli,Ajalli,Ajalli,true,HIGH,https://zipcodes.ng/orumba-north/
423122,AN,Anambra,Orumba North,Ajalli,Ajalli,Ajalli,true,HIGH,https://zipcodes.ng/orumba-north/
423123,AN,Anambra,Orumba North,Ajalli,Ajalli,Ajalli,true,HIGH,https://zipcodes.ng/orumba-north/
423124,AN,Anambra,Orumba North,Ajalli,Ajalli,Ajalli,true,HIGH,https://zipcodes.ng/orumba-north/
423125,AN,Anambra,Orumba North,Ajalli,Ajalli,Ajalli,true,HIGH,https://zipcodes.ng/orumba-north/
423126,AN,Anambra,Orumba North,Ajalli,Ajalli,Ajalli,true,HIGH,https://zipcodes.ng/orumba-north/
423127,AN,Anambra,Orumba North,Ajalli,Ajalli,Ajalli,true,HIGH,https://zipcodes.ng/orumba-north/
423128,AN,Anambra,Orumba North,Ajalli,Ajalli,Ajalli,true,HIGH,https://zipcodes.ng/orumba-north/
423129,AN,Anambra,Orumba North,Ajalli,Ajalli,Ajalli,true,HIGH,https://zipcodes.ng/orumba-north/
423130,AN,Anambra,Orumba North,Ajalli,Ajalli,Ajalli,true,HIGH,https://zipcodes.ng/orumba-north/
423131,AN,Anambra,Orumba North,Ajalli,Ajalli,Ajalli,true,HIGH,https://zipcodes.ng/orumba-north/
423199,AN,Anambra,Orumba North,Ajalli,Ajalli,Ajalli,true,HIGH,https://zipcodes.ng/orumba-north/
431101,AN,Anambra,Ogbaru,Atani,Atani,Atani,true,HIGH,https://zipcodes.ng/ogbaru/
431102,AN,Anambra,Ogbaru,Atani,Atani,Atani,true,HIGH,https://zipcodes.ng/ogbaru/
431103,AN,Anambra,Ogbaru,Atani,Atani,Atani,true,HIGH,https://zipcodes.ng/ogbaru/
431104,AN,Anambra,Ogbaru,Atani,Atani,Atani,true,HIGH,https://zipcodes.ng/ogbaru/
431105,AN,Anambra,Ogbaru,Atani,Atani,Atani,true,HIGH,https://zipcodes.ng/ogbaru/
431106,AN,Anambra,Ogbaru,Atani,Atani,Atani,true,HIGH,https://zipcodes.ng/ogbaru/
431107,AN,Anambra,Ogbaru,Atani,Atani,Atani,true,HIGH,https://zipcodes.ng/ogbaru/
431108,AN,Anambra,Ogbaru,Atani,Atani,Atani,true,HIGH,https://zipcodes.ng/ogbaru/
431109,AN,Anambra,Ogbaru,Atani,Atani,Atani,true,HIGH,https://zipcodes.ng/ogbaru/
431110,AN,Anambra,Ogbaru,Atani,Atani,Atani,true,HIGH,https://zipcodes.ng/ogbaru/
431111,AN,Anambra,Ogbaru,Atani,Atani,Atani,true,HIGH,https://zipcodes.ng/ogbaru/
431112,AN,Anambra,Ogbaru,Atani,Atani,Atani,true,HIGH,https://zipcodes.ng/ogbaru/
431113,AN,Anambra,Ogbaru,Atani,Atani,Atani,true,HIGH,https://zipcodes.ng/ogbaru/
431114,AN,Anambra,Ogbaru,Atani,Atani,Atani,true,HIGH,https://zipcodes.ng/ogbaru/
431115,AN,Anambra,Ogbaru,Atani,Atani,Atani,true,HIGH,https://zipcodes.ng/ogbaru/
431116,AN,Anambra,Ihiala,Ihiala,Ihiala,Ihiala,true,HIGH,https://zipcodes.ng/ihiala/
431117,AN,Anambra,Ihiala,Ihiala,Ihiala,Ihiala,true,HIGH,https://zipcodes.ng/ihiala/
431118,AN,Anambra,Ihiala,Ihiala,Ihiala,Ihiala,true,HIGH,https://zipcodes.ng/ihiala/
431119,AN,Anambra,Ihiala,Ihiala,Ihiala,Ihiala,true,HIGH,https://zipcodes.ng/ihiala/
431120,AN,Anambra,Ihiala,Ihiala,Ihiala,Ihiala,true,HIGH,https://zipcodes.ng/ihiala/
431121,AN,Anambra,Ihiala,Ihiala,Ihiala,Ihiala,true,HIGH,https://zipcodes.ng/ihiala/
431123,AN,Anambra,Ihiala,Ihiala,Ihiala,Ihiala,true,HIGH,https://zipcodes.ng/ihiala/
431124,AN,Anambra,Ihiala,Ihiala,Ihiala,Ihiala,true,HIGH,https://zipcodes.ng/ihiala/
431125,AN,Anambra,Ihiala,Ihiala,Ihiala,Ihiala,true,HIGH,https://zipcodes.ng/ihiala/
432101,AN,Anambra,Anambra East,Nzam,Nzam,Nzam,true,HIGH,https://zipcodes.ng/anambra-east/
432102,AN,Anambra,Anambra East,Nzam,Nzam,Nzam,true,HIGH,https://zipcodes.ng/anambra-east/
432103,AN,Anambra,Anambra East,Nzam,Nzam,Nzam,true,HIGH,https://zipcodes.ng/anambra-east/
432104,AN,Anambra,Anambra East,Nzam,Nzam,Nzam,true,HIGH,https://zipcodes.ng/anambra-east/
432106,AN,Anambra,Anambra East,Nzam,Nzam,Nzam,true,HIGH,https://zipcodes.ng/anambra-east/
432107,AN,Anambra,Anambra East,Nzam,Nzam,Nzam,true,HIGH,https://zipcodes.ng/anambra-east/
432108,AN,Anambra,Anambra East,Nzam,Nzam,Nzam,true,HIGH,https://zipcodes.ng/anambra-east/
432109,AN,Anambra,Anambra West,Otuocha,Otuocha,Otuocha,true,HIGH,https://zipcodes.ng/anambra-west/
432110,AN,Anambra,Anambra West,Otuocha,Otuocha,Otuocha,true,HIGH,https://zipcodes.ng/anambra-west/
432111,AN,Anambra,Anambra West,Otuocha,Otuocha,Otuocha,true,HIGH,https://zipcodes.ng/anambra-west/
432112,AN,Anambra,Anambra West,Otuocha,Otuocha,Otuocha,true,HIGH,https://zipcodes.ng/anambra-west/
432113,AN,Anambra,Anambra West,Otuocha,Otuocha,Otuocha,true,HIGH,https://zipcodes.ng/anambra-west/
432114,AN,Anambra,Anambra West,Otuocha,Otuocha,Otuocha,true,HIGH,https://zipcodes.ng/anambra-west/
432115,AN,Anambra,Anambra West,Otuocha,Otuocha,Otuocha,true,HIGH,https://zipcodes.ng/anambra-west/
433101,AN,Anambra,Oyi,Nteje,Nteje,Nteje,true,HIGH,https://zipcodes.ng/oyi-l-g-a-zip-code/
433102,AN,Anambra,Oyi,Nteje,Nteje,Nteje,true,HIGH,https://zipcodes.ng/oyi-l-g-a-zip-code/
433103,AN,Anambra,Oyi,Nteje,Nteje,Nteje,true,HIGH,https://zipcodes.ng/oyi-l-g-a-zip-code/
433104,AN,Anambra,Oyi,Nteje,Nteje,Nteje,true,HIGH,https://zipcodes.ng/oyi-l-g-a-zip-code/
433106,AN,Anambra,Oyi,Nteje,Nteje,Nteje,true,HIGH,https://zipcodes.ng/oyi-l-g-a-zip-code/
433108,AN,Anambra,Ayamelum,Anaku,Anaku,Anaku,true,HIGH,https://zipcodes.ng/ayamelum/
433109,AN,Anambra,Ayamelum,Anaku,Anaku,Anaku,true,HIGH,https://zipcodes.ng/ayamelum/
433112,AN,Anambra,Ayamelum,Anaku,Anaku,Anaku,true,HIGH,https://zipcodes.ng/ayamelum/
433113,AN,Anambra,Ayamelum,Anaku,Anaku,Anaku,true,HIGH,https://zipcodes.ng/ayamelum/
433115,AN,Anambra,Ayamelum,Anaku,Anaku,Anaku,true,HIGH,https://zipcodes.ng/ayamelum/
434101,AN,Anambra,Idemili North,Ogidi,Ogidi,Ogidi,true,HIGH,https://zipcodes.ng/idemili-north-l-g-a-zip-code/
434102,AN,Anambra,Idemili North,Ogidi,Ogidi,Ogidi,true,HIGH,https://zipcodes.ng/idemili-north-l-g-a-zip-code/
434103,AN,Anambra,Idemili North,Ogidi,Ogidi,Ogidi,true,HIGH,https://zipcodes.ng/idemili-north-l-g-a-zip-code/
434104,AN,Anambra,Idemili North,Ogidi,Ogidi,Ogidi,true,HIGH,https://zipcodes.ng/idemili-north-l-g-a-zip-code/
434105,AN,Anambra,Idemili North,Ogidi,Ogidi,Ogidi,true,HIGH,https://zipcodes.ng/idemili-north-l-g-a-zip-code/
434106,AN,Anambra,Idemili North,Ogidi,Ogidi,Ogidi,true,HIGH,https://zipcodes.ng/idemili-north-l-g-a-zip-code/
434107,AN,Anambra,Idemili North,Ogidi,Ogidi,Ogidi,true,HIGH,https://zipcodes.ng/idemili-north-l-g-a-zip-code/
434108,AN,Anambra,Idemili North,Ogidi,Ogidi,Ogidi,true,HIGH,https://zipcodes.ng/idemili-north-l-g-a-zip-code/
434109,AN,Anambra,Idemili North,Ogidi,Ogidi,Ogidi,true,HIGH,https://zipcodes.ng/idemili-north-l-g-a-zip-code/
434110,AN,Anambra,Idemili North,Ogidi,Ogidi,Ogidi,true,HIGH,https://zipcodes.ng/idemili-north-l-g-a-zip-code/
434111,AN,Anambra,Idemili South,Nnewi,Nnewi,Nnewi,true,HIGH,https://zipcodes.ng/idemili-south/
434112,AN,Anambra,Idemili South,Nnewi,Nnewi,Nnewi,true,HIGH,https://zipcodes.ng/idemili-south/
434113,AN,Anambra,Idemili South,Nnewi,Nnewi,Nnewi,true,HIGH,https://zipcodes.ng/idemili-south/
434114,AN,Anambra,Idemili South,Nnewi,Nnewi,Nnewi,true,HIGH,https://zipcodes.ng/idemili-south/
434115,AN,Anambra,Idemili South,Nnewi,Nnewi,Nnewi,true,HIGH,https://zipcodes.ng/idemili-south/
434116,AN,Anambra,Idemili South,Nnewi,Nnewi,Nnewi,true,HIGH,https://zipcodes.ng/idemili-south/
434117,AN,Anambra,Idemili South,Nnewi,Nnewi,Nnewi,true,HIGH,https://zipcodes.ng/idemili-south/
435101,AN,Anambra,Nnewi North,Nnewi,Nnewi,Nnewi,true,HIGH,https://zipcodes.ng/nnewi-north/
435102,AN,Anambra,Nnewi South,Ozubulu,Ozubulu,Ozubulu,true,HIGH,https://zipcodes.ng/nnewi-south/
435104,AN,Anambra,Nnewi South,Ozubulu,Ozubulu,Ozubulu,true,HIGH,https://zipcodes.ng/nnewi-south/
435105,AN,Anambra,Nnewi South,Ozubulu,Ozubulu,Ozubulu,true,HIGH,https://zipcodes.ng/nnewi-south/
435106,AN,Anambra,Nnewi South,Ozubulu,Ozubulu,Ozubulu,true,HIGH,https://zipcodes.ng/nnewi-south/
435108,AN,Anambra,Nnewi South,Ozubulu,Ozubulu,Ozubulu,true,HIGH,https://zipcodes.ng/nnewi-south/
435109,AN,Anambra,Nnewi South,Ozubulu,Ozubulu,Ozubulu,true,HIGH,https://zipcodes.ng/nnewi-south/
435110,AN,Anambra,Nnewi South,Ozubulu,Ozubulu,Ozubulu,true,HIGH,https://zipcodes.ng/nnewi-south/
435111,AN,Anambra,Nnewi South,Ozubulu,Ozubulu,Ozubulu,true,HIGH,https://zipcodes.ng/nnewi-south/
435112,AN,Anambra,Ekwusigo,Ozubulu,Ozubulu,Ozubulu,true,HIGH,https://zipcodes.ng/ekwusigo/
435114,AN,Anambra,Ekwusigo,Ozubulu,Ozubulu,Ozubulu,true,HIGH,https://zipcodes.ng/ekwusigo/
435115,AN,Anambra,Ekwusigo,Ozubulu,Ozubulu,Ozubulu,true,HIGH,https://zipcodes.ng/ekwusigo/
440001,AB,Abia,Isiala Ngwa South,Omoba,Omoba,Omoba,true,MEDIUM,https://nigeriapostal.com/location/NG-Abia/Isiala%20Ngwa%20South
440002,AB,Abia,Umuahia South,Umuahia,Umuahia,Umuahia,false,MEDIUM,https://nigeriapostal.com/location/NG-Abia/Umuahia%20South
440005,AB,Abia,Umuahia South,Umuahia,Umuahia,Umuahia,false,MEDIUM,https://nigeriapostal.com/location/NG-Abia/Umuahia%20South
440008,AB,Abia,Isiala Ngwa South,Omoba,Omoba,Omoba,true,MEDIUM,https://nigeriapostal.com/location/NG-Abia/Isiala%20Ngwa%20South
440009,AB,Abia,Umuahia South,Umuahia,Umuahia,Umuahia,false,MEDIUM,https://nigeriapostal.com/location/NG-Abia/Umuahia%20South
440010,AB,Abia,Umuahia South,Umuahia,Umuahia,Umuahia,false,MEDIUM,https://nigeriapostal.com/location/NG-Abia/Umuahia%20South
440021,AB,Abia,Bende,Bende,Bende,Bende,true,HIGH,https://zipcodes.ng/bende/
440101,AB,Abia,Ikwuano,Isiala Oboro,Isiala Oboro,Isiala Oboro,true,HIGH,https://zipcodes.ng/ikwuano/
440102,AB,Abia,Ikwuano,Isiala Oboro,Isiala Oboro,Isiala Oboro,true,HIGH,https://zipcodes.ng/ikwuano/
440103,AB,Abia,Ikwuano,Isiala Oboro,Isiala Oboro,Isiala Oboro,true,HIGH,https://zipcodes.ng/ikwuano/
440104,AB,Abia,Ikwuano,Isiala Oboro,Isiala Oboro,Isiala Oboro,true,HIGH,https://zipcodes.ng/ikwuano/
440105,AB,Abia,Ikwuano,Isiala Oboro,Isiala Oboro,Isiala Oboro,true,HIGH,https://zipcodes.ng/ikwuano/
440106,AB,Abia,Ikwuano,Isiala Oboro,Isiala Oboro,Isiala Oboro,true,HIGH,https://zipcodes.ng/ikwuano/
440108,AB,Abia,Ikwuano,Isiala Oboro,Isiala Oboro,Isiala Oboro,true,HIGH,https://zipcodes.ng/ikwuano/
440109,AB,Abia,Ikwuano,Isiala Oboro,Isiala Oboro,Isiala Oboro,true,HIGH,https://zipcodes.ng/ikwuano/
440110,AB,Abia,Ikwuano,Isiala Oboro,Isiala Oboro,Isiala Oboro,true,HIGH,https://zipcodes.ng/ikwuano/
440111,AB,Abia,Ikwuano,Isiala Oboro,Isiala Oboro,Isiala Oboro,true,HIGH,https://zipcodes.ng/ikwuano/
440112,AB,Abia,Ikwuano,Isiala Oboro,Isiala Oboro,Isiala Oboro,true,HIGH,https://zipcodes.ng/ikwuano/
440113,AB,Abia,Ikwuano,Isiala Oboro,Isiala Oboro,Isiala Oboro,true,HIGH,https://zipcodes.ng/ikwuano/
440114,AB,Abia,Ikwuano,Isiala Oboro,Isiala Oboro,Isiala Oboro,true,HIGH,https://zipcodes.ng/ikwuano/
440221,AB,Abia,Umuahia North,Umuahia,Umuahia,Umuahia,false,MEDIUM,https://zipcodes.ng/umuahia-north-and-south/
440231,AB,Abia,Umuahia North,Umuahia,Umuahia,Umuahia,false,MEDIUM,https://zipcodes.ng/umuahia-north-and-south/
440232,AB,Abia,Umuahia North,Umuahia,Umuahia,Umuahia,false,MEDIUM,https://zipcodes.ng/umuahia-north-and-south/
440233,AB,Abia,Umuahia North,Umuahia,Umuahia,Umuahia,false,MEDIUM,https://zipcodes.ng/umuahia-north-and-south/
440234,AB,Abia,Umuahia North,Umuahia,Umuahia,Umuahia,false,MEDIUM,https://zipcodes.ng/umuahia-north-and-south/
440235,AB,Abia,Umuahia North,Umuahia,Umuahia,Umuahia,false,MEDIUM,https://zipcodes.ng/umuahia-north-and-south/
441008,AB,Abia,Bende,Bende,Bende,Bende,true,HIGH,https://zipcodes.ng/bende/
441011,AB,Abia,Bende,Bende,Bende,Bende,true,HIGH,https://zipcodes.ng/bende/
441012,AB,Abia,Bende,Bende,Bende,Bende,true,HIGH,https://zipcodes.ng/bende/
441013,AB,Abia,Bende,Bende,Bende,Bende,true,HIGH,https://zipcodes.ng/bende/
441101,AB,Abia,Isuikwuato,Mbalano,Mbalano,Mbalano,true,MEDIUM,https://zipcodes.ng/isukwuato/
441102,AB,Abia,Isuikwuato,Mbalano,Mbalano,Mbalano,true,MEDIUM,https://zipcodes.ng/isukwuato/
441103,AB,Abia,Isuikwuato,Mbalano,Mbalano,Mbalano,true,MEDIUM,https://zipcodes.ng/isukwuato/
441104,AB,Abia,Isuikwuato,Mbalano,Mbalano,Mbalano,true,MEDIUM,https://zipcodes.ng/isukwuato/
441105,AB,Abia,Isuikwuato,Mbalano,Mbalano,Mbalano,true,MEDIUM,https://zipcodes.ng/isukwuato/
441106,AB,Abia,Isuikwuato,Mbalano,Mbalano,Mbalano,true,MEDIUM,https://zipcodes.ng/isukwuato/
441107,AB,Abia,Isuikwuato,Mbalano,Mbalano,Mbalano,true,MEDIUM,https://zipcodes.ng/isukwuato/
441108,AB,Abia,Isuikwuato,Mbalano,Mbalano,Mbalano,true,MEDIUM,https://zipcodes.ng/isukwuato/
441109,AB,Abia,Umu Nneochi,Umuneochi,Umuneochi,Umuneochi,true,MEDIUM,https://zipcodes.ng/umunneochi/
441110,AB,Abia,Umu Nneochi,Umuneochi,Umuneochi,Umuneochi,true,MEDIUM,https://zipcodes.ng/umunneochi/
441111,AB,Abia,Umu Nneochi,Umuneochi,Umuneochi,Umuneochi,true,MEDIUM,https://zipcodes.ng/umunneochi/
441112,AB,Abia,Umu Nneochi,Umuneochi,Umuneochi,Umuneochi,true,MEDIUM,https://zipcodes.ng/umunneochi/
442001,AB,Abia,Arochukwu,Arochukwu,Arochukwu,Arochukwu,true,HIGH,https://zipcodes.ng/arochukwu/
442003,AB,Abia,Arochukwu,Arochukwu,Arochukwu,Arochukwu,true,HIGH,https://zipcodes.ng/arochukwu/
442108,AB,Abia,Ohafia,Ebem Ohafia,Ebem Ohafia,Ebem Ohafia,true,HIGH,https://zipcodes.ng/ohafia/
442109,AB,Abia,Ohafia,Ebem Ohafia,Ebem Ohafia,Ebem Ohafia,true,HIGH,https://zipcodes.ng/ohafia/
442110,AB,Abia,Ohafia,Ebem Ohafia,Ebem Ohafia,Ebem Ohafia,true,HIGH,https://zipcodes.ng/ohafia/
442111,AB,Abia,Ohafia,Ebem Ohafia,Ebem Ohafia,Ebem Ohafia,true,HIGH,https://zipcodes.ng/ohafia/
442112,AB,Abia,Ohafia,Ebem Ohafia,Ebem Ohafia,Ebem Ohafia,true,HIGH,https://zipcodes.ng/ohafia/
442113,AB,Abia,Ohafia,Ebem Ohafia,Ebem Ohafia,Ebem Ohafia,true,HIGH,https://zipcodes.ng/ohafia/
442114,AB,Abia,Ohafia,Ebem Ohafia,Ebem Ohafia,Ebem Ohafia,true,HIGH,https://zipcodes.ng/ohafia/
442115,AB,Abia,Ohafia,Ebem Ohafia,Ebem Ohafia,Ebem Ohafia,true,HIGH,https://zipcodes.ng/ohafia/
450001,AB,Abia,Aba South,Aba,Aba,Aba,true,HIGH,https://zipcodes.ng/aba-south-zipcodes/
450002,AB,Abia,Aba South,Aba,Aba,Aba,true,HIGH,https://zipcodes.ng/aba-south-zipcodes/
450211,AB,Abia,Aba North,Apumiri Ubakala,Apumiri Ubakala,Apumiri Ubakala,true,MEDIUM,https://zipcodes.ng/aba/
450212,AB,Abia,Aba North,Apumiri Ubakala,Apumiri Ubakala,Apumiri Ubakala,true,MEDIUM,https://zipcodes.ng/aba/
450221,AB,Abia,Aba North,Apumiri Ubakala,Apumiri Ubakala,Apumiri Ubakala,true,MEDIUM,https://zipcodes.ng/aba/
450241,AB,Abia,Aba North,Apumiri Ubakala,Apumiri Ubakala,Apumiri Ubakala,true,MEDIUM,https://zipcodes.ng/aba/
450251,AB,Abia,Aba North,Apumiri Ubakala,Apumiri Ubakala,Apumiri Ubakala,true,MEDIUM,https://zipcodes.ng/aba/
450252,AB,Abia,Aba North,Apumiri Ubakala,Apumiri Ubakala,Apumiri Ubakala,true,MEDIUM,https://zipcodes.ng/aba/
450261,AB,Abia,Aba North,Apumiri Ubakala,Apumiri Ubakala,Apumiri Ubakala,true,MEDIUM,https://zipcodes.ng/aba/
450271,AB,Abia,Aba North,Apumiri Ubakala,Apumiri Ubakala,Apumiri Ubakala,true,MEDIUM,https://zipcodes.ng/aba/
450272,AB,Abia,Aba North,Apumiri Ubakala,Apumiri Ubakala,Apumiri Ubakala,true,MEDIUM,https://zipcodes.ng/aba/
451001,AB,Abia,Isiala Ngwa South,Omoba,Omoba,Omoba,true,MEDIUM,https://nigeriapostal.com/location/NG-Abia/Isiala%20Ngwa%20South
451002,AB,Abia,Isiala Ngwa South,Omoba,Omoba,Omoba,true,MEDIUM,https://nigeriapostal.com/location/NG-Abia/Isiala%20Ngwa%20South
451003,AB,Abia,Isiala Ngwa South,Omoba,Omoba,Omoba,true,MEDIUM,https://nigeriapostal.com/location/NG-Abia/Isiala%20Ngwa%20South
